key_id,key,english,zh-CN,translation
303490027354275840,jobboard_expertjob_popup,Daily Expert Jobs are the same for all players,每日专家任务对所有玩家相同,일일 전문가 임무는 모든 플레이어에게 동일합니다
303686103177478144,title_weapon_americannon_skin1,Rust Belt .50,锈带 .50,러스트벨트 .50
303686103206838272,title_weapon_assault_rifle_skin1,Psycho AS,疯狂 AS,사이코 AS
303686103206838273,title_weapon_quicksilver_skin1,Daisy Quicksilver,雏菊·水银,데이지 퀵실버
303686103206838274,title_weapon_rifle_skin1,Huntin' Rifle,猎趣步枪,사냥꾼 라이플
303686103206838275,title_weapon_sawed_off_shotgun_skin1,El Capitan Sawed-off,船长短管,엘 카피탄 소드오프
303686103206838276,title_weapon_shotgun_skin1,Big Game Shotty,大猎霰,빅게임 샷티
303686103206838277,title_weapon_smg_skin1,Moonlighter SMG,夜行者 SMG,문라이터 SMG
303691108587880448,title_perk_exploding_decoy,Exploding Decoy,爆炸诱饵,폭발 미끼
303691108617240576,description_perk_exploding_decoy,"When Alfred throws a decoy, it will explode when finished.",当阿尔弗雷德投出诱饵时，它在结束时会爆炸。,앨프레드가 미끼를 던지면 끝날 때 폭발.
303704925819953152,title_perk_cluster_grenade,Cluster Grenade,集束手雷,집속 수류탄
303704925840924672,description_perk_cluster_grenade,"When a grenade explodes there is a <style=""Chance"">Chance</style> it will explode into 6 smaller grenades","手雷爆炸时，有<style=""Chance"">几率</style>分裂成6个小型手雷","수류탄 폭발 시 <style=""Chance"">확률</style>로 6개의 소형 수류탄으로 분열한다"
303760799361253376,title_sawblade,Meat Spinner,绞肉者,고기 분쇄기
303854288379265024,title_perk_minimum_effort,Minimum Effort,最低努力,누워서 떡 먹기
303854288400236544,description_perk_minimum_effort,"Alfred does <style=""Green"">{0}</style> more damage if he hasn’t dashed for {1} seconds","Alfred在{1}秒内未冲刺时，造成<style=""Green"">{0}</style>额外伤害","앨프레드가 {1}초 동안 대시하지 않으면 <style=""Green"">{0}</style>의 추가 피해를 준다"
303874238981193728,title_mod_alphadamage,Alpha Hunter,阿尔法猎手,알파 사냥꾼
303874239014748160,description_mod_alphadamage,"Increase damage to Alpha Enemies by <style=""Green"">{0}</style>",,"알파 적에 대한 피해가 <style=""Green"">{0}</style> 증가"
304055900901851136,weapon_type_skin,{0} skin,{0} 皮肤,{0} 스킨
304055900931211264,weapon_skin_description,A cosmetic skin for the <b>{0}</b> starter weapon,<b>{0}</b> 初始武器的外观皮肤,<b>{0}</b> 초기 무기의 외형 스킨
304055900952182784,GS_COMPLETE_SMG_KILLS,Weapon Mastery: SMG,武器精通：冲锋枪,무기 마스터: SMG
304055900956377088,GS_COMPLETE_SMG_KILLS_description,Kill 100 Alpha enemies with the SMG,使用冲锋枪击杀100个阿尔法敌人,SMG로 알파 적 100마리 처치
304055900956377089,GS_COMPLETE_RIFLE_KILLS,Weapon Mastery: Sporting Rifle,武器精通：运动步枪,무기 마스터: 스포츠 라이플
304055900956377090,GS_COMPLETE_RIFLE_KILLS_description,Kill 100 Alpha enemies with the Sporting Rifle,使用运动步枪击杀100个阿尔法敌人,스포츠 라이플로 알파 적 100마리 처치
304055900956377091,GS_COMPLETE_SHOTGUN_KILLS,Weapon Mastery: Shotty,武器精通：轰天炮,무기 마스터: 산탄총
304055900956377092,GS_COMPLETE_SHOTGUN_KILLS_description,Kill 100 Alpha enemies with the Shotty,使用轰天炮击杀100个阿尔法敌人,산탄총으로 알파 적 100마리 처치
304055900956377093,GS_COMPLETE_FREEDOM_KILLS,Weapon Mastery: Freedom .50,武器精通：自由卫士.50,무기 마스터: 프리덤 .50
304055900956377094,GS_COMPLETE_FREEDOM_KILLS_description,Kill 100 Alpha enemies with the Freedom .50,使用自由卫士.50击杀100个阿尔法敌人,프리덤 .50으로 알파 적 100마리 처치
304055900956377095,GS_COMPLETE_QUICKSILVER_KILLS,Weapon Mastery: Quicksilver,武器精通：快银,무기 마스터: 퀵실버
304055900956377096,GS_COMPLETE_QUICKSILVER_KILLS_description,Kill 100 Alpha enemies with the Quicksilver,使用快银击杀100个阿尔法敌人,퀵실버로 알파 적 100마리 처치
304055900956377097,GS_COMPLETE_AS_KILLS,Weapon Mastery: Assault Rifle,武器精通：突击步枪,무기 마스터: 돌격소총
304055900956377098,GS_COMPLETE_AS_KILLS_description,Kill 100 Alpha enemies with the Assault Rifle,使用突击步枪击杀100个阿尔法敌人,돌격소총으로 알파 적 100마리 처치
304055900956377099,GS_COMPLETE_SAWEDOFF_KILLS,Weapon Mastery: Sawed Off,武器精通：短管喷,무기 마스터: 소드오프
304055900956377100,GS_COMPLETE_SAWEDOFF_KILLS_description,Kill 100 Alpha enemies with the Sawed Off,使用短管喷击杀100个阿尔法敌人,소드오프로 알파 적 100마리 처치
304056535403577344,title_weapon_americannon_bush,Jury-Rigged .50,临修 .50,급조 수리 .50
304056535403577345,title_weapon_assault_rifle_bush,Rattlebox AR,响匣 AR,래틀박스 AR
304056535403577346,title_weapon_quicksilver_bush,Twigsplitter Quicksilver,劈枝·水银,트윅스플리터 퀵실버
304056535403577347,title_weapon_rifle_bush,Longtwig Rifle,长枝步枪,긴가지 라이플
304056535403577348,title_weapon_sawed_off_shotgun_bush,Scrapjack Sawed-off,碎料杰克短管,스크랩잭 소드오프
304056535403577349,title_weapon_shotgun_bush,Boomstick Shotty,轰棒霰,붐스틱 샷티
304056535403577350,title_weapon_smg_bush,Bushwhack SMG,伏击 SMG,부시왝 SMG
304089747566419968,title_perk_cryogrenade,Cryo Grenade,冰冻手雷,빙결 수류탄
304089747591585792,description_perk_cryogrenade,"Upgrade your grenades to become <style=""Ice""> Cryo Grenades </style>","升级你的手雷，使其成为<style=""Ice"">冰冻手雷</style>","수류탄을 <style=""Ice""> 빙결 수류탄</style>으로 업그레이드한다"
304100887726604288,baxters_unlock_weaponskin,Unlock this <b>skin</b> for the '<b>{0}</b>' starter weapon,解锁 '<b>{0}</b>' 初始武器的<b>皮肤</b>,'<b>{0}</b>' 초기 무기의 <b>스킨</b> 해금
304113047329161216,GS_COMPLETE_ALPHAHUNTER,Alpha Hunter,阿尔法猎手,알파 헌터
304113047358521344,GS_COMPLETE_ALPHAHUNTER_description,Kill 50 Alpha enemies,击杀50个阿尔法敌人,알파 적 50마리 처치
304118412200493056,customizeitem_xmastree,Xmas Tree,圣诞树,크리스마스 트리
304118412200493057,customizeitem_xmastree_description,"A festive twig collection pretending to be a tree. leans left, smells weird, still kinda charming.",一堆装成树的节日树枝。向左歪，味道怪，但 somehow 还挺可爱。,"나무인 척하는 축제 나뭇가지 모음. 왼쪽으로 기울고, 냄새도 이상하지만, 어쩐지 매력 있다."
305312921923993600,trait_alphadamage,{0} Damage to Alpha Enemies,,{0} 알파 적 추가 피해
305884229669863424,trait_statusicedamage,"{0} Damage to <style=""Ice""> frozen</style> Enemies","对<style=""Ice"">冻结</style>敌人造成 {0} 伤害","<style=""Ice""> 동결</style> 적에게 {0} 피해"
305884229703417856,trait_statusfiredamage,"{0} Damage to Enemies <style=""Fire""> on fire</style>","对<style=""Fire"">着火</style>敌人造成 {0} 伤害","<style=""Fire""> 점화</style> 적에게 {0} 피해"
305884229703417857,title_mod_statusdamage_fire,Fire Fighter Mod,火焰斗士模组,화염 전사 모드
305884229703417858,description_mod_statusdamage_fire,"Deal <style=""Green"">{0}</style> Extra Damage to Enemies that is set <style=""Fire""> on fire</style> from a weapon","对被武器<style=""Fire"">点燃</style>的敌人造成<style=""Green"">{0}</style>额外伤害","무기로 <style=""Fire""> 점화</style>된 적에게 <style=""Green"">{0}</style>의 추가 피해를 준다"
305884229703417859,title_mod_statusdamage_ice,Ice Fighter Mod,寒冰斗士模组,빙결 전사 모드
305884229703417860,description_mod_statusdamage_ice,"Deal <style=""Green"">{0}</style> Extra Damage to Enemies that is <style=""Ice""> frozen</style> from a weapon","对被武器<style=""Ice"">冻结</style>的敌人造成<style=""Green"">{0}</style>额外伤害","무기로 <style=""Ice""> 동결</style>된 적에게 <style=""Green"">{0}</style>의 추가 피해를 준다"
306985052751642624,title_perk_bile_boots,Bile Boots,胆汁靴,담즙 부츠
306985052793585664,description_perk_bile_boots,"Immune to bile pools. Get <style=""Green"">{0}</style> bonus damage while standing in bile pools","免疫胆汁池。在胆汁池中站立时获得<style=""Green"">{0}</style>额外伤害","담즙 웅덩이에 면역. 담즙 웅덩이에 서 있는 동안 <style=""Green"">{0}</style>의 추가 피해를 획득"
306996326180962304,title_perk_ammo_drop_damage,"""Who needs ammo!?""",,"""탄약 따위 누가 필요해!?"""
306996326185156608,description_perk_ammo_drop_damage,"Get <style=""Green"">{0}</style> damage for Ammo Crate used. (<style=""Green"">{1}</style> used, currently <style=""Green"">{2}</style> damage)",,"탄약 보급 상자 사용 시 <style=""Green"">{0}</style>의 피해를 획득. (사용 <style=""Green"">{1}</style>회, 현재 <style=""Green"">{2}</style> 피해)"
309236540692971520,title_perk_drone_decoy,Decoy,诱饵,미끼
309236540722331648,description_perk_drone_decoy,"When you reload there is a <style=""Chance"">Chance</style> that the drone becomes a decoy for a short period","装填时有<style=""Chance"">几率</style>使无人机短暂变成诱饵","장전 시 <style=""Chance"">확률</style>로 드론이 잠시 미끼가 된다"
309236540722331649,title_perk_drone_reloadpower,Reload power,装填强化,장전 강화
309236540722331650,description_perk_drone_reloadpower,"When you reload, your drone enters a frenzy with increased damage and fire rate",装填时无人机进入狂暴状态，伤害和射速提升,장전 시 드론이 광폭 상태에 진입하여 피해와 연사 속도가 증가
309236540722331651,title_perk_drone_damage,Damage,伤害,피해량
309236540722331652,description_perk_drone_damage,"Increase drone damage by <style=""Green"">{0}</style>","无人机伤害提高<style=""Green"">{0}</style>","드론 피해가 <style=""Green"">{0}</style> 증가"
309236540722331653,title_perk_drone_firerate,Fire rate,射速,연사 속도
309236540722331654,description_perk_drone_firerate,"Increase drone fire rate by <style=""Green"">{0}</style>","无人机射速提高<style=""Green"">{0}</style>","드론 연사 속도가 <style=""Green"">{0}</style> 증가"
309236540722331655,title_perk_drone_electric,Electric bullets,电击子弹,전기 탄환
309236540722331656,description_perk_drone_electric,"Drone bullets are replaced with <style=""Lightning""> electrified rounds</style> that spawn chain lightning","无人机子弹替换为<style=""Lightning"">电击弹</style>，触发连锁闪电","드론 탄환이 <style=""Lightning""> 전격탄</style>으로 교체되어 연쇄 전격을 발생"
309236540722331657,title_perk_drone_fire,Fire bullets,燃烧子弹,화염 탄환
309236540722331658,description_perk_drone_fire,"Drone bullets become <style=""Fire""> incendiary</style> and apply damage over time to enemies","无人机子弹变为<style=""Fire"">燃烧</style>并造成持续伤害","드론 탄환이 <style=""Fire""> 소이탄</style>으로 변하여 적에게 지속 피해를 준다"
309236540722331659,title_perk_drone_ice,Ice bullets,冰冻子弹,빙결 탄환
309236540722331660,description_perk_drone_ice,"Drone bullets are replaced with <style=""Ice""> cryogenic rounds</style> that slow enemies","无人机子弹替换为<style=""Ice"">冷冻弹</style>，减速敌人","드론 탄환이 <style=""Ice""> 극저온탄</style>으로 교체되어 적을 둔화"
309236540722331661,title_perk_drone_shotgun,Shotgun,霰弹枪,산탄총
309236540722331662,description_perk_drone_shotgun,Equips the drone with a shotgun,为无人机装备霰弹枪,드론에 산탄총을 장착한다
309242674115985408,shop_rusty,Drone Upgrades,无人机升级,드론 업그레이드
309537399393959936,title_perk_drone_ammo,Ammo drop,弹药掉落,탄약 투하
309537399414931456,description_perk_drone_ammo,Drone drops ammo once each mission when player runs out,玩家弹药耗尽时，无人机每个任务掉落一次弹药,플레이어 탄약이 소진되면 임무당 1회 드론이 탄약을 투하한다
309537399414931457,title_perk_drone_revive,Revive,复活,부활
309537399414931458,description_perk_drone_revive,"Drone can revive once each mission. Get <style=""Green"">{0}</style> <sprite=19 tint=1> extra cash if not used on mission complete.","无人机每个任务可复活一次。若任务完成前未使用，可获得<style=""Green"">{0}</style><sprite=19 tint=1>额外现金。","드론이 임무당 1회 부활 가능하다. 미사용 시 임무 완료 시 <style=""Green"">{0}</style> <sprite=19 tint=1> 추가 캐시를 획득."
309544286771798016,title_weapon_drone_pistol,Drone Gun,无人机武器,드론 총
309544286801158144,title_weapon_drone_shotgun,Drone Shotgun,无人机霰弹枪,드론 산탄총
309544286801158145,card type drone,Drone Upgrade,无人机升级,드론 업그레이드
311025781023031296,announcement_rustyammo,{0} dropped Ammo,{0}掉落了弹药,{0}이(가) 탄약을 떨어뜨렸다
320461521804967936,ui_add_bot,Add Bot,添加机器人,봇 추가
320461521838522368,ui_remove_bot,Remove Bot,移除机器人,봇 제거
321080328265252864,announcement_rusty_spawned,Companion drone activated,伴随无人机已激活,동반 드론 활성화
321080328303001600,announcement_rusty_despawned,Companion drone deactivated,伴随无人机已停用,동반 드론 비활성화
323992898558443520,title_mod_barrelboom,Barrel Boom,,배럴 폭발
323992898575220736,description_mod_barrelboom,When shooting a barrel they explode with higer damage and radius,,통을 쏘면 더 높은 피해와 반경으로 폭발
323992898575220737,title_mod_statusvampire_fire,Vampiric Firefighter,,화염 흡혈
323992898575220738,description_mod_statusvampire_fire,"Gain <style=""Green"">{0}</style> temporary health  when killing Enemies that is set <style=""Fire""> on fire</style> ",,"<style=""Fire""> 점화</style>된 적 처치 시 <style=""Green"">{0}</style>의 임시 체력을 획득"
323992898575220739,title_mod_statusvampire_ice,Vampiric Icefighter,,빙결 흡혈
323992898575220740,description_mod_statusvampire_ice,"Gain <style=""Green"">{0}</style> temporary health  when killing Enemies that are <style=""Ice""> frozen</style> ",,"<style=""Ice""> 동결</style>된 적 처치 시 <style=""Green"">{0}</style>의 임시 체력을 획득"
323992898575220741,title_mod_mk1,Replicator MK1,,복제기 MK1
323992898575220742,description_mod_mk1,"<style=""Green"">{0}</style> of your other weapon's total damage gets transferred to this weapon's damage",,"다른 무기 총 피해의 <style=""Green"">{0}</style>이 이 무기의 피해에 전이된다"
